Chr	Start	End	Hela_RNaseR-minus_pairs_Chimeric.out.junction
chr1	214788175	214792563	2
chr1	214802389	214805945	1
chr1	214820421	214837123	1
chr1	215747129	215753342	2
chr1	215749244	215752480	6
chr1	217783663	217787544	5
chr1	220154720	220156740	1
chr1	220170325	220192421	1
chr1	220174480	220180680	1
chr1	220178590	220180680	1
chr1	220179448	220180680	1
chr1	220363045	220364626	1
chr1	220386229	220387321	2
chr1	220752696	220777479	1
chr1	220752696	220792097	3
chr1	220752696	220771721	3
chr1	220752696	220754460	4
chr1	220771645	220792097	1
chr1	220771673	220792097	4
chr1	220777409	220792097	3
chr1	220777409	220792425	1
chr1	220789281	220792097	1
chr1	220935000	220943898	2
chr1	220969985	220978616	5
chr1	222889026	222895856	1
chr1	222897434	222898897	3
chr1	223102056	223116312	1
chr1	223931802	223939773	1
chr1	223946972	223959941	1
chr1	223985917	224002055	1
chr1	224318174	224321914	1
chr1	224424208	224438020	1
chr1	224463041	224477435	1
chr1	224553581	224567357	1
chr1	224558985	224567357	1
chr1	224599129	224601037	1
chr1	225140372	225239497	2
chr1	225140372	225373127	2
chr1	225140372	225284941	1
chr1	225140372	225226525	3
chr1	225140372	225211567	7
chr1	225140372	225195246	124
chr1	225140372	225156576	53
chr1	225140372	225155285	2
chr1	225140372	225152311	2
chr1	225140372	225142800	1
chr1	225140372	225161855	130
chr1	225140376	225161855	1
chr1	225140376	225195246	1
chr1	225140387	225211567	1
chr1	225140387	225373127	1
chr1	225140387	225195246	5
chr1	225140387	225161855	1
chr1	225140387	225156576	1
chr1	225190485	225211567	1
chr1	225190485	225230816	2
chr1	225190485	225239497	2
chr1	225190485	225284941	1
chr1	225190485	225288586	1
chr1	225190485	225341528	1
chr1	225190485	225355730	1
chr1	225195115	225226525	1
chr1	225195115	225231491	1
chr1	225226396	225284941	3
chr1	225226396	225231491	1
chr1	225266909	225454471	1
chr1	225266909	225284941	1
chr1	225268081	225284941	1
chr1	225273412	225284941	1
chr1	225284820	225355730	1
chr1	225305386	225373127	1
chr1	225339707	225341528	1
chr1	225355641	225394922	2
chr1	225355641	225428524	1
chr1	225355641	225418853	1
chr1	225355641	225393881	5
chr1	225355641	225373127	7
chr1	225372993	225393881	1
chr1	225372993	225394922	4
chr1	225451899	225477784	1
chr1	225458437	225496112	1
chr1	225686049	225754997	1
chr1	225718256	225755116	1
chr1	225742608	225755116	3
chr1	225977560	225978109	1
chr1	226453234	226454033	1
chr1	226453914	226488906	1
chr1	226465476	226475498	1
chr1	227149078	227153438	1
chr1	227192695	227204751	1
chr1	227203781	227223308	1
chr1	227257478	227288940	1
chr1	227935393	227947186	2
chr1	227935393	227935934	1
chr1	228496800	228497260	1
chr1	229577575	229588390	1
chr1	229577575	229606529	1
chr1	229586272	229601266	1
chr1	229593908	229634053	1
chr1	229625702	229634053	1
chr1	229654091	229667478	1
chr1	229781606	229790135	1
chr1	230313964	230339036	3
chr1	230415368	230415688	1
chr1	230795210	230810870	1
chr1	230795210	230814798	1
chr1	230798887	230800333	2
chr1	230798887	230807386	1
chr1	230798887	230810870	1
chr1	231079552	231097049	1
chr1	231090079	231097049	9
chr1	231406504	231411942	1
chr1	231483543	231487317	1
chr1	231500073	231509845	1
chr1	231506308	231509845	1
chr1	231529467	231529514	1
chr1	233091303	233092189	1
chr1	233133997	233363117	1
chr1	233190014	233193036	1
chr1	233225807	233231609	3
chr1	233296029	233344435	1
chr1	233344264	233388534	1
chr1	233353645	233363117	1
chr1	233353645	233388534	1
chr1	233362972	233372726	2
chr1	233362972	233388534	1
chr1	233394979	233398909	1
chr1	233482188	233490757	5
chr1	233482188	233498039	5
chr1	233489553	233498039	1
chr1	233511662	233515456	2
chr1	233511662	233515474	2
chr1	233766444	233802373	2
chr1	234553830	234613183	1
chr1	234569156	234608557	1
chr1	234573021	234586312	1
chr1	234573021	234608557	1
chr1	234582549	234586312	6
chr1	234582549	234608557	1
chr1	234582549	234613183	1
chr1	234586174	234608557	5
chr1	234593413	234608557	2
chr1	235335933	235336093	2
chr1	235338499	235346108	1
chr1	235383108	235421156	1
chr1	235600637	235602237	2
chr1	235600637	235605197	2
chr1	235600637	235606226	7
chr1	235628953	235658138	1
chr1	235628953	235647831	2
chr1	235628953	235634274	1
chr1	235634164	235647831	1
chr1	235634164	235658138	2
chr1	235643370	235658138	4
chr1	235647638	235658138	1
chr1	236734651	236744714	1
chr1	236744522	236755933	1
chr1	236744522	236757414	1
chr1	236757312	236760276	3
chr1	236966731	236979843	1
chr1	236969444	236979843	2
chr1	236972004	236979843	1
chr1	236987419	237026854	1
chr1	236998847	237016388	1
chr1	237013644	237026854	2
chr1	237023133	237026854	1
chr1	241669303	241672085	1
chr1	241675366	241675433	1
chr1	242013711	242048809	1
chr1	242020647	242024804	1
chr1	242020647	242035580	1
chr1	242029887	242030357	1
chr1	242030132	242048809	1
chr1	242060067	242072365	2
chr1	243288547	243289436	2
chr1	243433407	243493994	1
chr1	243456393	243471479	3
chr1	243800913	243859018	2
chr1	243858893	243859018	1
chr1	244579283	244587689	1
chr1	244582062	244587689	2
chr1	244582062	244601070	1
chr1	244586137	244587689	2
chr1	244849899	244855322	1
chr1	245008549	245012158	2
chr1	245018842	245019265	1
chr1	245018860	245019265	1
chr1	245020900	245023776	1
chr1	245022031	245026032	2
chr1	245582881	245583047	1
chr1	246350045	246350244	1
chr1	246490503	246493839	2
chr1	246490503	246498776	10
chr1	246490503	246518396	2
chr1	246704240	246714604	1
chr1	246704240	246720023	1
chr1	246711847	246720023	2
chr1	246719875	246720836	1
chr1	246754814	246755243	1
chr1	246890194	246903603	4
chr1	246890194	246907427	3
chr1	246899277	246903603	2
chr1	246899277	246907427	6
chr1	246899296	246899352	2
chr1	247013719	247013873	1
chr1	247039339	247040604	4
chr1	247039339	247051819	1
chr1	247048795	247051819	1
chr1	247053268	247055221	1
chr1	247057961	247081679	1
chr1	247076534	247081679	1
chr1	247319708	247323115	52
chr1	247319708	247323169	1
chr1	247322308	247323097	1
chr1	247322308	247323115	31
chr1	247322308	247323161	1
chr1	247322308	247323169	2
chr1	247362662	247365382	1
chr1	247471777	247473758	1
chr1	249111039	249119019	1
chr10	225934	226068	1
chr10	225934	255988	2
chr10	225934	267296	1
chr10	225934	282855	1
chr10	225934	295028	3
chr10	412215	430086	1
chr10	454866	468973	1
chr10	518379	532470	2
chr10	863665	871810	1
chr10	871005	931700	1
chr10	875325	890995	1
chr10	882343	890995	8
chr10	882343	931700	1
chr10	888872	931700	1
chr10	909683	949456	2
chr10	909683	931700	3
chr10	930387	931700	2
chr10	1041869	1053068	1
chr10	1118056	1123943	1
chr10	1118056	1126416	6
chr10	1118056	1132297	3
chr10	1118056	1142186	5
chr10	1125951	1126416	7
chr10	1130343	1142186	6
chr10	1130343	1151207	2
chr10	1149539	1151207	1
chr10	1149539	1170964	1
chr10	1149542	1151207	1
chr10	3160974	3162236	1
chr10	5827105	5842668	1
chr10	5827815	5842668	1
chr10	5944983	5969504	1
chr10	5944983	5956232	2
chr10	5944983	5951257	1
chr10	5948000	5960441	1
chr10	5948000	5969504	1
chr10	6001717	6005804	1
chr10	7230586	7262499	1
chr10	7239510	7269899	1
chr10	7239510	7290611	2
chr10	7239510	7327916	2
chr10	7242376	7318934	1
chr10	7262373	7269899	2
chr10	7262373	7327916	3
chr10	7269817	7327916	1
chr10	7285520	7318951	3
chr10	7285520	7325921	1
chr10	7285520	7327916	52
chr10	7290510	7327916	6
chr10	7297081	7327916	1
chr10	7318854	7326112	1
chr10	7318854	7327916	155
chr10	7325866	7327916	2
chr10	7405840	7423895	1
chr10	7405840	7423911	1
chr10	7407186	7423911	1
chr10	7409611	7423911	2
chr10	7839010	7844817	10
chr10	11291116	11317083	1
chr10	11523769	11527910	1
chr10	11523769	11569566	1
chr10	11551594	11639716	1
chr10	11560534	11639716	1
chr10	11639630	11643979	1
chr10	11973640	12001355	1
chr10	11978544	11994248	1
chr10	11984664	12056183	1
chr10	11998319	11998522	1
chr10	12009340	12056183	2
chr10	12021056	12056183	3
chr10	12039671	12056183	18
chr10	12056023	12056414	1
chr10	12123471	12133683	4
chr10	12123471	12136270	6
chr10	12123471	12143180	2
chr10	12123471	12155063	2
chr10	12139683	12155063	1
chr10	12148245	12155063	1
chr10	12160748	12162266	3
chr10	12546927	12595355	1
chr10	12571821	12595355	1
chr10	13169745	13178897	2
chr10	13214376	13214765	2
chr10	13214376	13217681	1
chr10	14563252	14563981	1
chr10	14890608	14897942	1
chr10	14890608	14912666	1
chr10	14934488	14934596	1
chr10	14970015	14977563	2
chr10	15858834	15889942	1
chr10	15875629	15876615	1
chr10	15875629	15889942	5
chr10	16526336	16528616	3
chr10	16794538	16824083	1
chr10	17636204	17646046	1
chr10	17641171	17645743	1
chr10	17645559	17646046	2
chr10	17746430	17747740	1
chr10	18898774	18905222	1
chr10	20935355	21076237	1
chr10	21148642	21158770	1
chr10	21157593	21158770	1
chr10	21157593	21178878	1
chr10	21169723	21188374	1
chr10	21185887	21250708	1
chr10	21246660	21250708	6
chr10	22015202	22031057	1
chr10	22028959	22031057	1
chr10	22193451	22209892	3
chr10	22193451	22218070	4
chr10	22896856	22898646	2
chr10	24880816	24889859	1
chr10	24889575	24896832	1
chr10	24908402	24924032	1
chr10	24918925	24924032	2
chr10	25226113	25231365	1
chr10	27024169	27024508	1
chr10	27301811	27306721	1
chr10	27326115	27337908	1
chr10	27328894	27332496	1
chr10	27352917	27368090	1
chr10	27355416	27375538	1
chr10	27415625	27425314	1
chr10	27431316	27434519	4
chr10	27453993	27454468	5
chr10	27458873	27462188	1
chr10	27458873	27470510	1
chr10	27469882	27470510	1
chr10	27815757	27822923	2
chr10	27821436	27822923	1
chr10	27827370	27827623	1
chr10	28408580	28420620	1
chr10	28824491	28872434	1
chr10	28824491	28879761	5
chr10	28824491	28900851	1
chr10	28872328	28879761	2
chr10	28872328	28884970	16
chr10	28872328	28897360	1
chr10	28878665	28879761	1
chr10	28878665	28897360	1
chr10	28884662	28897360	1
chr10	29946898	29975580	3
chr10	30602820	30611371	1
chr10	30736711	30740673	1
chr10	31750113	31750152	2
chr10	32109315	32115313	2
chr10	32115232	32150586	1
chr10	32120667	32143134	1
chr10	32132389	32150586	2
chr10	32141445	32150586	1
chr10	32197100	32199491	28
chr10	32308786	32310215	3
chr10	32309950	32310215	1
chr10	32326182	32329385	1
chr10	32740520	32762951	14
chr10	32740520	32745262	1
chr10	32759992	32762951	7
chr10	32974898	33000658	1
chr10	33197296	33199383	2
chr10	33214799	33224486	1
chr10	34558585	34573173	5
chr10	34805907	34806087	1
chr10	35302627	35320547	1
chr10	35302627	35360267	2
chr10	35321363	35343467	3
chr10	35333494	35333796	2
chr10	35333494	35343467	1
chr10	35426710	35437419	1
chr10	35772332	35793115	1
chr10	35772332	35805551	21
chr10	35772332	35814927	2
chr10	35772332	35819171	1
chr10	35790429	35819171	1
chr10	35805451	35819171	2
chr10	38064272	38065503	1
chr10	38301226	38306314	1
chr10	43312047	43316440	1
chr10	43312047	43319232	6
chr10	43312766	43319232	1
chr10	43650345	43671480	1
chr10	43650345	43656043	1
chr10	43650345	43654379	1
chr10	43881566	43882064	2
chr10	43882680	43882843	1
chr10	43991464	43991978	1
chr10	46135264	46159290	3
chr10	46158990	46159290	1
chr10	46224310	46261258	1
chr10	46224310	46248154	1
chr10	46248036	46248685	1
chr10	49609655	49613024	2
chr10	49609655	49618211	4
chr10	50701163	50714058	8
chr10	51579128	51581378	2
chr10	51582183	51585599	1
chr10	51589288	51589434	1
chr10	51807962	51821356	1
chr10	51829307	51870030	1
chr10	51829307	51840691	1
chr10	51829307	51866225	1
chr10	51889707	51889799	1
chr10	52100147	52104105	2
chr10	52103252	52104105	6
chr10	52193236	52226692	6
chr10	52220433	52226692	1
chr10	52279591	52283464	1
chr10	52912924	52916908	2
chr10	59975906	59997575	1
chr10	60145980	60154928	1
chr10	60347975	60349852	5
chr10	60347975	60380661	13
chr10	60347975	60461903	3
chr10	60549442	60580228	4
chr10	60573590	60580228	1
chr10	62631202	62637816	1
chr10	62647970	62652753	1
chr10	63668914	63668976	1
chr10	63759850	63760080	4
chr10	63759850	63829556	1
chr10	63810647	63829556	2
chr10	63958042	63976931	2
chr10	63982997	64005816	1
chr10	64944368	64954135	1
chr10	64948928	64949206	1
chr10	64954046	64968995	1
chr10	69647175	69648881	1
chr10	69647175	69651312	3
chr10	69692354	69716733	1
chr10	69699345	69700862	1
chr10	69751956	69752439	1
chr10	69773783	69793943	1
chr10	69773783	69833443	2
chr10	69773783	69804320	2
chr10	69773783	69797926	2
chr10	69785303	69793943	1
chr10	69785303	69797926	1
chr10	69785303	69804315	7
chr10	69785303	69804320	22
chr10	69792535	69804320	1
chr10	69797850	69804320	1
chr10	69826842	69833443	1
chr10	69902697	69909868	1
chr10	69933823	69934413	1
chr10	70098373	70098441	1
chr10	70115110	70123870	2
chr10	70152895	70154208	3
chr10	70152895	70161494	1
chr10	70153832	70154208	3
chr10	70174695	70178806	1
chr10	70176422	70182647	1
chr10	70181982	70182647	1
chr10	70190193	70204840	4
chr10	70202674	70218992	1
chr10	70225424	70229920	1
chr10	70227880	70229920	11
chr10	70243177	70248236	1
chr10	70243177	70248386	1
chr10	70246901	70248386	2
chr10	70246901	70253327	3
chr10	70496633	70496805	1
chr10	70496633	70497646	1
chr10	70496633	70502326	2
chr10	70497602	70502326	15
chr10	70500386	70509442	1
chr10	70507131	70507323	1
chr10	70516044	70517134	2
chr10	70520764	70546449	1
chr10	70520863	70520949	1
chr10	70530963	70532856	1
chr10	70530963	70548085	2
chr10	70547684	70548085	5
chr10	70547684	70549672	1
chr10	70549467	70551098	1
chr10	70696692	70703013	1
chr10	70719562	70720005	3
chr10	70729957	70737444	1
chr10	70733301	70741337	1
chr10	70742515	70743635	1
chr10	70892654	70917967	1
chr10	70956748	70962799	1
chr10	71243447	71244971	2
chr10	71912019	71920825	1
chr10	71966020	71969441	1
chr10	71968961	71969441	1
chr10	71968961	71978573	2
chr10	71977568	71978573	6
chr10	72604230	72619256	2
chr10	73887840	73892939	2
chr10	73956569	73963282	5
chr10	73956569	73964263	1
chr10	74100547	74100928	3
chr10	74167687	74183129	1
chr10	74267913	74293547	2
chr10	74322653	74326552	3
chr10	74468041	74475660	16
chr10	74474869	74475660	13
chr10	74474869	74479203	1
chr10	74653421	74660242	1
chr10	74894361	74912179	1
chr10	74912051	74920309	1
chr10	74934445	74937731	1
chr10	75147447	75168375	1
chr10	75148070	75160615	1
chr10	75156277	75160615	3
chr10	75197112	75231316	1
chr10	75230844	75231285	1
chr10	75335270	75336119	1
chr10	75506388	75506762	2
chr10	75579290	75583842	1
chr10	75830428	75832610	1
chr10	75830428	75834661	1
chr10	75830428	75854219	1
chr10	75883503	75898140	1
chr10	76153899	76158337	12
chr10	76349040	76360251	1
chr10	76732265	76748870	2
chr10	76910272	76910864	1
chr10	76910272	76928416	1
chr10	76978821	76979114	1
chr10	77692896	77694398	1
chr10	77795766	77818541	3
chr10	78084159	78106311	1
chr10	79613112	79614128	1
chr10	79771290	79773548	1
chr10	79796976	79797062	2
chr10	81564241	81568588	1
chr10	86130770	86133571	6
chr10	86177527	86185649	7
chr10	86177527	86198463	2
chr10	86223689	86237420	1
chr10	87614253	87628937	1
chr10	88218746	88233730	1
chr10	88227036	88233730	2
chr10	88256958	88260500	1
chr10	88811340	88819998	1
chr10	89268093	89280926	3
chr10	89468953	89487246	2
chr10	89468953	89503398	1
chr10	89516546	89574369	1
chr10	89527430	89536184	6
chr10	89530709	89536184	1
chr10	89548797	89574369	2
chr10	89653782	89693008	2
chr10	89653821	89685314	1
chr10	89685270	89685314	1
chr10	89685270	89693008	5
chr10	90653628	90665417	2
chr10	91476193	91484915	1
chr10	91497144	91503684	1
chr10	91498715	91522592	2
chr10	91511103	91522592	55
chr10	91522395	91532588	1
chr10	93000241	93011197	2
chr10	93185038	93221941	20
chr10	93220184	93221941	1
chr10	93237958	93261091	2
chr10	93579027	93602148	2
chr10	93608140	93609351	1
chr10	93608140	93611093	1
chr10	93609269	93611093	2
chr10	93699709	93702325	1
chr10	93711160	93726514	1
chr10	93716982	93776222	1
chr10	93751876	93768032	2
chr10	93756126	93757508	1
chr10	93767880	93768965	1
chr10	93767880	93778692	1
chr10	94243012	94267962	5
chr10	94264551	94297307	1
chr10	94266199	94297307	1
chr10	94274677	94297307	1
chr10	94291505	94297307	5
chr10	94294335	94297307	1
chr10	94366022	94381230	1
chr10	94388565	94390121	2
chr10	94388565	94393552	1
chr10	94396941	94399657	1
chr10	94396941	94405399	2
chr10	94653106	94669388	1
chr10	94653106	94708136	1
chr10	94653106	94700581	4
chr10	94653106	94688179	1
chr10	94653106	94679807	2
chr10	94653106	94659401	10
chr10	94659356	94669388	1
chr10	94666734	94715471	1
chr10	95076471	95085722	1
chr10	95121209	95121268	2
chr10	95126149	95141153	1
chr10	95132687	95148911	1
chr10	95140976	95148911	6
chr10	95441237	95454694	1
chr10	96201653	96204296	1
chr10	96201653	96234540	3
chr10	96201653	96260084	1
chr10	96201653	96282210	1
chr10	96207392	96234540	1
chr10	96234425	96234540	1
chr10	96256812	96282210	1
chr10	96269848	96282210	1
chr10	96317896	96333944	1
chr10	97392716	97393406	1
chr10	98618049	98667504	3
chr10	98703870	98711953	2
chr10	98708765	98711953	1
chr10	99130759	99131907	1
chr10	99150180	99150601	1
chr10	99196174	99197507	4
chr10	99946224	99969656	1
chr10	100143466	100144824	1
chr10	100143466	100147064	1
chr10	100189216	100190427	1
chr10	101556854	101560320	2
chr10	101556854	101572901	1
chr10	101569891	101572901	1
chr10	101590064	101590608	1
chr10	101590064	101596047	3
chr10	101646057	101668903	2
chr10	101728872	101731891	1
chr10	101912052	101935827	1
chr10	102107821	102108103	1
chr10	102675756	102719253	1
chr10	102683732	102685776	3
chr10	102683735	102685776	1
chr10	102683735	102698493	2
chr10	102697159	102698493	1
chr10	103427643	103436193	2
chr10	103432672	103433430	2
chr10	103432672	103436193	2
chr10	103552596	103572840	1
chr10	103557737	103573363	1
chr10	103558599	103560157	2
chr10	103563492	103572884	1
chr10	103567487	103573363	1
chr10	103637561	103649247	1
chr10	103734969	103755112	1
chr10	103771480	103789502	1
chr10	103783234	103785005	1
chr10	103792783	103799882	1
chr10	103868792	103871293	1
chr10	103877949	103878020	1
chr10	103908574	103909086	2
chr10	103916776	103917971	7
chr10	104018686	104019873	1
chr10	104103808	104113411	1
chr10	104119941	104120152	3
chr10	104127975	104128589	1
chr10	104375025	104377185	2
chr10	104414410	104416142	1
chr10	104445573	104465246	2
chr10	104814086	104828479	1
chr10	104899163	104934739	1
chr10	105106995	105108756	8
chr10	105108473	105108756	1
chr10	105133115	105141598	1
chr10	105151948	105152223	1
chr10	105197772	105198565	17
chr10	105199503	105200607	5
chr10	105355994	105358288	1
chr10	105371338	105420872	3
chr10	105382227	105420872	8
chr10	105750433	105752891	1
chr10	105767935	105778666	4
chr10	112054986	112058548	1
chr10	112341681	112352981	1
chr10	112343941	112358048	1
chr10	112356156	112358048	10
chr10	112635724	112654280	1
chr10	112645011	112650428	1
chr10	112723883	112724819	1
chr10	112723883	112745523	8
chr10	114286846	114298089	3
chr10	114724315	114725191	1
chr10	114799784	114849299	1
chr10	114900943	114905856	2
chr10	115614583	115644139	1
chr10	115636280	115644139	3
chr10	115917313	115923088	1
chr10	116191401	116191565	1
chr10	116203788	116205278	1
chr10	116590611	116596005	2
chr10	116590611	116608496	3
chr10	116730127	116734144	4
chr10	118719647	118738819	1
chr10	119042313	119043335	1
chr10	119073777	119100613	1
chr10	119768593	119774621	1
chr10	120488807	120489922	3
chr10	120828958	120833449	1
chr10	120832402	120833089	1
chr10	120832402	120833449	2
chr10	120871361	120879964	1
chr10	121275021	121286936	1
chr10	121335203	121339522	1
chr10	121335203	121340050	1
chr10	121339447	121347760	1
chr10	121339983	121341521	3
chr10	121587553	121588480	1
chr10	121602760	121612650	1
chr10	123500351	123503091	1
chr10	123596233	123600778	1
chr10	123629521	123662135	1
chr10	123629521	123683844	1
chr10	123669941	123686042	1
chr10	123670421	123686042	1
chr10	123976142	124001516	1
