Chr	Start	End	SRR445016_pairs_Chimeric.out.junction
chr1	33241614	33256855	1
chr1	33244983	33248140	2
chr1	33244983	33246746	11
chr1	33246772	33246845	1
chr1	33248005	33256855	1
chr1	33251963	33256855	6
chr1	33251963	33263444	1
chr1	33251963	33276658	1
chr1	33272083	33276658	1
chr1	33276192	33276658	30
chr1	33290914	33318767	1
chr1	33403998	33415375	2
chr1	33403998	33411229	2
chr1	33407853	33411229	1
chr1	33407853	33415375	3
chr1	33409620	33411229	12
chr1	33409620	33415375	1
chr1	33413823	33415375	136
chr1	33558883	33583717	1
chr1	33625289	33625545	4
chr1	33625289	33625574	1
chr1	33741701	33747412	2
chr1	33745725	33746058	2
chr1	33745725	33747412	2
chr1	33760538	33760906	128
chr1	33799691	33800960	1
chr1	33832717	33841194	1
chr1	33837890	33841194	1
chr1	34033193	34038291	1
chr1	34112248	34118061	2
chr1	34112248	34128692	1
chr1	34117923	34158656	1
chr1	34158530	34166273	1
chr1	34236037	34286157	1
chr1	34254201	34276465	1
chr1	34254201	34286157	3
chr1	34383695	34401555	1
chr1	34498195	34514301	1
chr1	34498195	34554794	1
chr1	35332704	35332836	1
chr1	35457835	35457988	1
chr1	35469569	35470873	1
chr1	35469569	35478182	1
chr1	35480298	35480763	3
chr1	35480298	35485203	2
chr1	35480298	35480489	1
chr1	35484954	35486068	4
chr1	35559515	35559684	3
chr1	35559515	35561492	1
chr1	35561420	35563167	1
chr1	35562918	35576048	2
chr1	35569896	35576048	5
chr1	35642920	35652852	1
chr1	35652804	35653629	2
chr1	35835630	35836228	6
chr1	35835630	35847359	1
chr1	35846860	35847359	1
chr1	35851043	35853205	1
chr1	35854511	35859340	1
chr1	35854511	35855699	11
chr1	35854511	35854683	1
chr1	35859196	35859340	1
chr1	35864465	35865177	1
chr1	35870624	35871069	11
chr1	35870624	35873760	4
chr1	35870624	35879684	1
chr1	35870624	35881315	1
chr1	35879573	35881315	2
chr1	35879573	35885290	1
chr1	35881067	35881315	9
chr1	35902517	35902826	1
chr1	35908507	35916110	1
chr1	35917229	35920086	3
chr1	35921614	35921842	3
chr1	35921614	35932296	1
chr1	35936464	35944813	13
chr1	35940406	35972736	1
chr1	35940406	35944813	6
chr1	35944567	35944813	24
chr1	35944567	35972736	1
chr1	36070834	36075009	2
chr1	36188614	36188725	1
chr1	36202515	36203022	1
chr1	36211052	36212593	1
chr1	36213508	36214205	9
chr1	36213508	36215412	2
chr1	36218555	36219537	1
chr1	36282483	36288583	2
chr1	36282483	36292436	6
chr1	36288463	36292436	6
chr1	36290914	36292436	4
chr1	36290914	36301594	2
chr1	36297028	36301594	8
chr1	36301435	36315859	1
chr1	36306766	36315859	2
chr1	36358158	36360870	2
chr1	36367075	36367938	4
chr1	36367075	36381143	1
chr1	36367549	36367938	4
chr1	36372536	36384024	2
chr1	36379443	36381143	5
chr1	36411293	36411464	1
chr1	36411293	36439112	4
chr1	36432556	36439112	7
chr1	36437625	36439112	5
chr1	36479231	36492899	1
chr1	36499775	36501868	1
chr1	36505391	36506042	2
chr1	36556845	36558123	1
chr1	36557219	36557695	1
chr1	36605321	36605767	1
chr1	36614760	36614947	1
chr1	36636572	36637182	3
chr1	36636572	36639079	30
chr1	36641800	36642443	1
chr1	36644863	36645972	1
chr1	36724495	36725085	2
chr1	36753078	36754354	4
chr1	36756975	36758310	1
chr1	36773371	36775191	2
chr1	36773990	36775191	1
chr1	36814371	36823872	2
chr1	36819965	36824423	1
chr1	36819965	36826941	1
chr1	36823840	36826941	6
chr1	36823840	36824423	21
chr1	36824023	36824315	1
chr1	36826822	36833685	1
chr1	36826822	36844646	1
chr1	37740912	37741068	1
chr1	37974879	37975143	1
chr1	38018246	38019843	1
chr1	38019750	38019824	1
chr1	38033096	38033190	1
chr1	38034452	38042157	1
chr1	38039944	38042157	1
chr1	38047824	38049534	2
chr1	38052912	38054683	26
chr1	38052912	38056446	1
chr1	38053168	38054683	1
chr1	38166108	38169019	4
chr1	38166108	38167490	2
chr1	38167426	38172736	2
chr1	38168924	38170903	7
chr1	38168924	38171239	1
chr1	38173994	38174516	4
chr1	38274787	38275035	2
chr1	38276800	38281316	1
chr1	38297917	38301416	1
chr1	38300751	38301416	1
chr1	38329984	38332215	1
chr1	38329984	38334286	9
chr1	38331433	38334286	9
chr1	38332131	38339760	16
chr1	38339665	38341388	1
chr1	38341278	38343995	1
chr1	38352560	38353137	1
chr1	38355229	38357126	3
chr1	38406360	38409565	4
chr1	38433716	38444727	1
chr1	38442556	38445205	1
chr1	38446258	38447483	3
chr1	38446258	38450451	5
chr1	38449841	38450451	1
chr1	38453245	38453508	7
chr1	38463356	38463542	1
chr1	39321380	39322754	2
chr1	39463554	39463983	1
chr1	39463843	39466778	5
chr1	39494395	39494612	3
chr1	39747880	39751312	1
chr1	39752958	39753234	5
chr1	39752958	39768750	1
chr1	39757582	39761554	1
chr1	39760718	39761554	1
chr1	39760718	39763417	1
chr1	39763292	39766034	1
chr1	39775242	39775368	1
chr1	39775242	39776672	3
chr1	39775242	39782201	1
chr1	39801658	39806625	1
chr1	39806174	39806625	7
chr1	39826465	39827349	3
chr1	39826465	39833986	1
chr1	39833820	39833986	2
chr1	39833820	39838268	1
chr1	39835702	39838268	11
chr1	39844133	39846045	1
chr1	39844875	39846045	1
chr1	39851106	39851601	1
chr1	39857540	39859071	1
chr1	39888046	39888572	4
chr1	39888402	39889866	1
chr1	39896374	39896580	1
chr1	39896403	39896580	1
chr1	39900086	39901433	1
chr1	39900086	39905172	2
chr1	39904946	39905172	34
chr1	39910334	39914435	3
chr1	39913104	39914435	2
chr1	39916724	39926466	2
chr1	39916724	39927709	1
chr1	39917828	39926466	1
chr1	39919379	39924162	1
chr1	39924096	39926347	1
chr1	39924758	39934404	2
chr1	39924758	39945681	1
chr1	39927555	39934404	2
chr1	39945470	39945681	1
chr1	39950403	39951182	1
chr1	39950423	39950551	1
chr1	40243264	40243396	1
chr1	40306807	40313769	1
chr1	40306807	40323089	1
chr1	40319642	40323089	39
chr1	40319642	40328518	3
chr1	40319642	40328607	1
chr1	40422759	40424497	17
chr1	40430898	40431033	2
chr1	40525006	40527484	5
chr1	40525006	40530231	2
chr1	40529899	40530231	39
chr1	40529899	40531992	1
chr1	40536185	40536485	29
chr1	40544232	40557071	1
chr1	40546069	40557071	2
chr1	40555082	40558179	3
chr1	40654020	40654881	1
chr1	40654727	40656525	5
chr1	40654727	40661436	6
chr1	40654727	40668286	54
chr1	40654727	40688382	1
chr1	40656444	40661436	1
chr1	40656444	40668286	12
chr1	40668084	40688382	1
chr1	40688246	40689023	1
chr1	40688246	40697330	3
chr1	40702829	40702973	1
chr1	40733458	40735799	2
chr1	40733458	40737707	17
chr1	40733458	40734207	1
chr1	40872408	40875507	9
chr1	40872408	40882768	3
chr1	40874325	40875507	1
chr1	40874325	40882768	1
chr1	40874325	40887786	1
chr1	40878688	40882768	1
chr1	40878688	40887786	1
chr1	41006258	41007382	5
chr1	41204508	41218918	3
chr1	41213206	41218918	2
chr1	41232268	41232646	1
chr1	41461589	41463198	2
chr1	41463066	41468848	8
chr1	41463066	41467926	3
chr1	41463066	41466789	32
chr1	41466701	41467926	7
chr1	41466701	41468848	2
chr1	41474331	41475261	2
chr1	41474466	41474562	2
chr1	41474466	41475261	46
chr1	41474466	41475926	9
chr1	41493829	41494398	1
chr1	41494205	41494678	1
chr1	41512079	41514562	2
chr1	41512079	41541123	2
chr1	41512090	41541123	1
chr1	41536267	41541123	275
chr1	41540891	41541123	1
chr1	41578955	41618413	1
chr1	41578955	41627104	10
chr1	41578955	41617356	6
chr1	41578955	41608784	83
chr1	41578955	41582682	58
chr1	41582594	41608784	1
chr1	41608546	41627104	1
chr1	41608550	41627104	3
chr1	41608550	41660071	2
chr1	41608550	41618413	3
chr1	41608550	41617356	8
chr1	41608550	41608784	1
chr1	41617286	41618413	2
chr1	41895776	41895939	1
chr1	42094420	42094618	1
chr1	42094420	42119620	1
chr1	42326533	42326645	1
chr1	42660561	42671534	1
chr1	42664773	42671534	1
chr1	42664773	42744343	1
chr1	42664773	42693637	1
chr1	42693554	42744343	1
chr1	42693554	42776781	4
chr1	42730786	42731583	5
chr1	42730786	42744343	19
chr1	42730786	42744455	12
chr1	42730786	42776781	4
chr1	42744019	42744343	2
chr1	42744019	42776781	1
chr1	43017077	43017194	1
chr1	43131651	43133111	1
chr1	43155249	43155373	1
chr1	43215857	43220661	1
chr1	43217945	43228146	1
chr1	43220540	43225064	3
chr1	43220540	43225061	2
chr1	43220540	43220888	2
chr1	43220643	43220834	2
chr1	43239212	43241193	1
chr1	43239217	43241150	1
chr1	43239234	43241150	42
chr1	43239234	43241193	1
chr1	43291294	43296786	2
chr1	43296115	43296786	2
chr1	43315236	43315413	1
chr1	43775698	43775877	1
chr1	43824838	43825067	1
chr1	43824838	43825092	1
chr1	43824838	43825309	2
chr1	43824838	43825492	1
chr1	43825161	43825309	1
chr1	43825171	43826264	1
chr1	43829158	43829233	5
chr1	43829613	43831294	1
chr1	43860668	43869445	3
chr1	43860668	43870221	1
chr1	43880753	43882312	2
chr1	43889888	43890402	1
chr1	43895682	43896060	1
chr1	43896936	43898110	2
chr1	43897131	43898110	1
chr1	43897943	43898110	2
chr1	43898188	43898470	1
chr1	43898188	43898861	4
chr1	43898188	43907801	1
chr1	43903155	43904730	1
chr1	43905441	43905530	1
chr1	43908490	43908757	1
chr1	43912840	43913183	1
chr1	44019163	44035449	9
chr1	44019163	44044591	5
chr1	44026215	44026326	1
chr1	44030832	44035449	2
chr1	44035261	44058272	2
chr1	44054402	44054671	4
chr1	44054402	44058272	2
chr1	44063980	44064074	1
chr1	44070861	44071114	2
chr1	44084301	44084873	1
chr1	44118808	44128758	1
chr1	44118808	44137546	1
chr1	44121262	44132226	1
chr1	44131367	44137546	2
chr1	44134771	44149475	1
chr1	44137176	44137546	1
chr1	44137176	44149475	12
chr1	44159230	44159324	2
chr1	44160380	44163684	6
chr1	44257773	44258596	2
chr1	44257773	44267212	2
chr1	44257773	44267216	3
chr1	44257773	44276054	1
chr1	44257773	44280605	8
chr1	44257773	44303983	27
chr1	44280563	44303983	3
chr1	44300564	44303983	2
chr1	44323807	44324308	6
chr1	44323807	44331526	2
chr1	44323807	44360149	1
chr1	44323807	44365399	1
chr1	44326125	44360149	1
chr1	44334493	44334622	1
chr1	44360055	44365399	1
chr1	44360055	44366505	1
chr1	44360055	44386600	1
chr1	44363907	44365399	8
chr1	44363907	44366505	1
chr1	44385604	44386600	8
chr1	44386076	44387310	15
chr1	44386076	44386600	94
chr1	44395314	44395760	1
chr1	44421992	44429993	1
chr1	44441762	44442496	1
chr1	44441762	44442888	1
chr1	44450537	44456020	1
chr1	44451304	44451362	1
chr1	44456206	44456327	1
chr1	44466439	44467299	1
chr1	44466439	44468657	1
chr1	44467985	44468657	16
chr1	44474025	44474295	9
chr1	44476420	44476512	1
chr1	44595025	44596428	1
chr1	44708520	44708657	1
chr1	44713611	44785416	1
chr1	44729427	44729554	2
chr1	44750507	44785416	22
chr1	44761074	44774073	1
chr1	44772927	44774073	1
chr1	44773982	44785416	87
chr1	44800485	44804994	2
chr1	44804717	44804994	44
chr1	44804717	44818597	5
chr1	44882074	44882185	1
chr1	45206058	45206556	2
chr1	45216114	45218926	1
chr1	45216114	45219505	3
chr1	45218927	45219362	7
chr1	45223228	45223812	258
chr1	45296520	45298013	1
chr1	45340350	45341367	3
chr1	45340350	45345680	5
chr1	45340350	45347411	9
chr1	45341290	45347411	1
chr1	45345490	45345680	1
chr1	45347284	45350395	1
chr1	45347284	45363116	3
chr1	45436325	45436504	1
chr1	45443987	45444132	3
chr1	45443987	45446849	1
chr1	45478579	45479026	2
chr1	45480679	45480988	1
chr1	45499984	45501971	2
chr1	45504608	45509067	1
chr1	45516746	45524431	1
chr1	45553553	45553909	18
chr1	45798435	45798996	1
chr1	45960724	45961217	1
chr1	45976829	45977086	1
chr1	45980545	45984726	1
chr1	46027461	46032692	2
chr1	46032241	46032692	59
chr1	46032241	46032758	1
chr1	46049275	46049382	1
chr1	46067927	46070688	6
chr1	46067927	46072263	3
chr1	46079768	46080038	1
chr1	46079768	46082065	10
chr1	46080685	46082065	2
chr1	46088274	46088393	1
chr1	46093932	46106075	3
chr1	46095248	46108253	1
chr1	46095393	46096153	1
chr1	46096154	46099908	4
chr1	46096154	46106075	11
chr1	46099161	46108171	19
chr1	46105882	46108171	130
chr1	46120215	46120991	6
chr1	46120215	46124814	2
chr1	46120215	46126049	1
chr1	46152042	46152269	1
chr1	46165742	46182689	3
chr1	46179918	46185012	2
chr1	46179918	46182689	1
chr1	46182567	46185012	4
chr1	46193303	46195441	9
chr1	46195419	46206689	1
chr1	46290105	46295253	12
chr1	46348036	46425149	1
chr1	46379427	46425149	8
chr1	46379427	46426297	1
chr1	46379427	46383205	3
chr1	46383011	46425149	6
chr1	46383011	46463471	1
chr1	46425058	46426297	1
chr1	46463396	46468555	1
chr1	46463396	46474043	1
chr1	46463401	46463488	1
chr1	46476402	46476611	1
chr1	46495503	46499938	1
chr1	46495801	46496433	1
chr1	46497850	46498390	1
chr1	46499474	46499938	2
chr1	46531726	46546422	1
chr1	46543187	46546422	30
chr1	46573965	46576522	2
chr1	46657770	46658108	2
chr1	46659113	46659235	1
chr1	46712913	46724418	1
chr1	46744854	46763981	1
chr1	46744854	46764042	2
chr1	46745164	46745962	2
chr1	46745864	46764042	1
chr1	46745996	46746067	1
chr1	46751034	46752171	12
chr1	46774773	46775988	6
chr1	46775569	46775988	6
chr1	46775827	46782352	1
chr1	46812593	46818700	3
chr1	46818540	46827368	1
chr1	47037735	47037839	1
chr1	47037735	47042326	1
chr1	47040619	47050475	2
chr1	47108866	47110928	3
chr1	47725961	47726211	15
chr1	47725961	47737913	2
chr1	47725961	47735538	1
chr1	47725961	47728734	1
chr1	47728575	47737913	2
chr1	47735307	47737913	6
chr1	47745913	47748131	11
chr1	47753223	47765744	2
chr1	47753223	47770668	2
chr1	47753223	47765824	11
chr1	47753223	47759216	1
chr1	47755107	47765824	1
chr1	47759180	47765824	1
chr1	47761437	47765744	2
chr1	47761437	47765824	4
chr1	47761437	47767420	18
chr1	47761437	47770668	1
chr1	47761437	47776034	1
chr1	47765577	47765824	2
chr1	47765577	47767420	1
chr1	47765577	47776034	1
chr1	47765577	47780235	1
chr1	47767233	47776034	4
chr1	47767906	47770668	2
chr1	47767906	47777414	1
chr1	47770561	47776034	2
chr1	47834141	47838779	4
chr1	47834141	47840965	2
chr1	47838627	47840965	1
chr1	47840581	47840965	8
chr1	47840616	47840657	2
chr1	47840662	47840843	2
chr1	48821342	48825442	51
chr1	48821342	48865316	1
chr1	48821342	48869554	1
chr1	48821390	48825442	6
chr1	48821390	48869554	2
chr1	48850981	48865316	1
chr1	48860939	48869554	1
chr1	48917224	48918803	11
chr1	50600618	50600760	1
chr1	50956260	50957473	2
chr1	51048290	51050483	2
chr1	51048290	51061888	2
chr1	51061793	51072614	1
chr1	51072519	51171563	1
chr1	51121114	51210447	5
chr1	51204535	51210447	6
chr1	51253628	51267349	2
chr1	51253672	51267349	78
chr1	51317874	51323669	2
chr1	51320014	51323669	4
chr1	51735628	51735797	4
chr1	51735628	51737145	8
chr1	51826843	51831701	1
chr1	51829538	51831701	23
chr1	51860053	51868197	1
chr1	51860053	51913807	1
chr1	51860053	51875368	1
chr1	51860053	51866625	5
chr1	51866590	51874004	1
chr1	51866590	51887530	1
chr1	51868107	51871780	2
chr1	51868107	51874004	85
chr1	51869091	51871780	2
chr1	51869091	51874004	3
chr1	51871577	51871780	2
chr1	51871577	51874004	23
chr1	51873807	51875368	5
chr1	51875207	51926822	1
chr1	51887458	51912777	2
chr1	51887458	51913807	3
chr1	51906019	51913807	6
chr1	51910561	51926822	2
chr1	51910561	51913807	1
chr1	51912632	51926822	1
chr1	51929345	51946986	1
chr1	52020635	52020790	1
chr1	52135106	52136062	1
chr1	52135106	52136881	4
chr1	52211208	52227643	1
chr1	52211208	52231653	2
chr1	52214041	52231653	6
chr1	52214041	52237854	2
chr1	52215817	52227643	8
chr1	52215817	52231653	3
chr1	52215817	52237854	5
chr1	52221992	52231653	2
chr1	52231494	52237854	1
chr1	52237742	52238395	25
chr1	52238277	52248315	3
chr1	52249587	52250254	1
chr1	52269486	52275073	2
chr1	52274987	52299842	1
chr1	52279707	52280485	1
chr1	52279707	52299842	1
chr1	52283738	52299729	1
chr1	52283738	52299842	5
chr1	52283738	52291054	2
chr1	52283738	52287227	7
chr1	52285472	52299842	2
chr1	52289336	52291054	1
chr1	52289336	52293541	8
chr1	52289336	52299729	4
chr1	52289336	52299842	38
chr1	52293468	52299842	323
chr1	52293471	52299842	1
chr1	52350714	52350863	1
chr1	52376362	52376842	2
chr1	52398990	52403084	1
chr1	52489163	52494302	5
chr1	52490182	52494302	1
chr1	52525507	52526335	1
chr1	52548572	52548751	1
chr1	52729445	52734304	2
chr1	52729445	52747488	5
chr1	52732327	52747488	1
chr1	52734135	52769597	1
chr1	52747333	52759349	3
chr1	52747333	52761649	1
chr1	52747333	52769597	5
chr1	52759125	52769597	1
chr1	52822661	52822806	1
chr1	52822715	52825498	1
chr1	52823198	52823570	1
chr1	52823198	52823588	1
chr1	52824003	52824430	1
chr1	52840482	52849609	1
chr1	52847314	52854993	3
chr1	52849092	52851621	1
chr1	52849092	52854993	1
chr1	52854114	52854993	1
chr1	52861718	52863535	9
chr1	52896685	52897132	1
chr1	52911459	52912339	1
chr1	52928910	52929449	1
chr1	52930742	52933939	2
chr1	52930742	52937774	1
chr1	52943380	52954707	1
chr1	52954581	52959334	2
chr1	52954581	52975384	1
chr1	52959283	52962855	2
chr1	52959283	52975384	28
chr1	52961099	52975384	2
chr1	53236692	53237446	1
chr1	53245525	53250725	2
chr1	53245525	53262456	1
chr1	53245525	53267811	3
chr1	53262406	53267811	2
chr1	53267491	53267811	15
chr1	53279208	53279584	1
chr1	53279208	53282301	2
chr1	53320137	53323421	2
chr1	53322670	53343515	1
chr1	53322670	53333449	1
chr1	53322670	53326543	3
chr1	53322670	53329829	3
chr1	53326403	53333449	17
chr1	53332175	53333449	6
chr1	53332213	53333449	3
chr1	53343354	53343641	2
chr1	53351505	53358647	10
chr1	53352628	53358647	23
chr1	53362028	53364896	2
chr1	53373296	53373626	1
chr1	53416427	53427301	1
chr1	53420412	53427301	4
chr1	53427175	53442441	1
chr1	53443889	53446215	1
chr1	53443889	53453808	5
chr1	53480562	53504718	2
chr1	53493641	53504718	6
chr1	53612016	53612151	1
chr1	53666391	53668101	1
chr1	53694544	53699324	1
chr1	53699214	53701307	3
chr1	53720789	53724143	1
chr1	53722912	53723136	1
chr1	53726136	53732319	1
chr1	53729841	53730068	1
chr1	53736700	53737018	21
chr1	53736700	53737038	2
chr1	53738276	53742750	1
chr1	53746259	53747782	2
chr1	53778641	53779415	1
chr1	53778641	53787312	1
chr1	53980298	53995625	1
chr1	53980298	53990560	1
chr1	53980298	53986439	1
chr1	54056678	54065951	1
chr1	54059781	54060663	5
chr1	54059781	54065951	59
chr1	54238002	54254869	2
chr1	54238002	54258952	6
chr1	54252831	54266521	1
chr1	54252831	54254869	35
chr1	54254806	54262817	3
chr1	54258902	54262817	1
chr1	54258902	54266521	1
chr1	54262362	54262817	2
chr1	54262362	54266521	2
chr1	54266366	54272190	1
chr1	54266366	54275419	2
chr1	54269601	54272190	7
chr1	54272098	54275419	3
chr1	54272098	54273464	2
chr1	54343988	54344395	3
chr1	54343988	54348949	2
chr1	54348786	54354659	1
chr1	54382452	54405770	1
chr1	54389577	54405770	3
chr1	54413461	54433567	2
chr1	54413461	54428082	1
chr1	54413461	54418145	1
chr1	54417659	54428082	1
chr1	54502283	54509198	3
chr1	54502283	54513045	2
chr1	54506429	54509198	19
chr1	54506429	54513045	15
chr1	54511365	54514355	1
chr1	54552381	54552508	1
chr1	54670691	54675804	1
chr1	54670691	54678331	1
chr1	54675619	54675804	4
chr1	54675619	54682017	1
chr1	54704802	54708972	1
chr1	54704802	54717533	2
chr1	54706578	54708972	4
chr1	54708908	54717533	1
chr1	54717289	54717533	1
chr1	54717289	54722859	3
chr1	54717289	54747200	3
chr1	54728534	54728810	1
chr1	54738046	54747200	2
chr1	54779998	54781147	1
chr1	55317876	55319907	1
chr1	55317876	55331119	2
chr1	55330976	55340884	1
chr1	55330976	55341720	1
chr1	55337023	55341720	2
chr1	55340766	55341720	8
chr1	55542908	55551711	1
chr1	55555300	55559760	2
chr1	55589120	55600086	1
chr1	55599743	55604391	1
chr1	55637229	55638193	1
chr1	56440079	56440201	1
chr1	56538314	56538490	1
chr1	56752630	56752760	1
chr1	56801084	56801197	1
chr1	56962227	56977824	1
chr1	56962227	56990226	1
chr1	56962227	57002784	4
chr1	56977648	56977824	4
chr1	56977648	57002784	21
chr1	56977648	56990226	7
chr1	56989495	57002784	3
chr1	56989949	57002784	2
chr1	57023867	57024175	1
chr1	57158031	57161832	1
chr1	57518148	57518306	2
chr1	57528557	57538087	3
chr1	57617832	57617992	1
chr1	59131171	59132898	2
chr1	59137542	59142728	4
chr1	59139245	59142728	3
chr1	59247639	59247738	1
chr1	59780884	59812070	1
chr1	59781264	59844509	1
chr1	59781818	59844509	2
chr1	59787208	59787422	2
chr1	59787208	60139805	1
chr1	59787208	60019899	1
chr1	59787208	59978111	6
chr1	59787208	59922748	21
chr1	59787208	59881152	1
chr1	59787208	59844509	51
chr1	59787208	59812070	143
chr1	59787208	59805741	3
chr1	59787208	59797704	5
chr1	59797515	59812070	2
chr1	59797718	59797847	1
chr1	59805630	59812070	47
chr1	59805630	59844509	35
chr1	59805630	59978111	3
chr1	59811919	59812070	2
chr1	59811919	59922748	1
chr1	59811919	59844509	15
chr1	60125891	60139805	4
chr1	60203903	60204117	1
chr1	60373458	60381772	1
chr1	61818122	61849037	2
chr1	61848909	61872399	1
chr1	61888003	61892228	1
chr1	62160369	62175109	7
chr1	62166606	62175109	5
chr1	62166606	62189444	7
chr1	62175001	62189444	1
chr1	62228530	62232145	1
chr1	62228530	62241006	2
chr1	62234955	62237298	1
chr1	62374044	62380336	4
chr1	62479015	62483619	1
chr1	62574109	62579918	1
chr1	62905470	62907970	1
chr1	62905470	62908990	1
chr1	62907159	62907970	25
chr1	62907159	62908990	10
chr1	62913012	62913182	1
chr1	62954605	62979569	1
chr1	62961252	62971487	1
chr1	62961252	62973729	1
chr1	62970301	62973729	3
chr1	62970301	62979569	3
chr1	62993822	62995117	2
chr1	63001164	63005563	1
chr1	63001164	63009416	2
chr1	63003562	63005563	2
chr1	63042933	63044637	4
chr1	63042933	63048925	1
