Chr	Start	End	pos_pairs_Chimeric.out.junction
chr10	75302561	75302889	3
chr10	75550733	75550934	6
chr10	76153899	76158337	2
chr10	76598441	76603236	3
chr10	76602358	76603236	3
chr10	76970892	76982160	2
chr10	76971988	76980728	3
chr10	76978821	76980728	7
chr10	79570852	79614128	5
chr10	79613112	79613295	7
chr10	79613112	79614128	10
chr10	79616488	79616650	4
chr10	79769295	79779023	2
chr10	81841597	81841960	6
chr10	82266984	82267130	3
chr10	86177527	86185649	5
chr10	88212977	88233730	5
chr10	88651884	88659883	3
chr10	88659551	88659883	4
chr10	88659551	88659647	2
chr10	88659784	88659883	4
chr10	88817448	88822592	6
chr10	88818907	88822592	5
chr10	89527430	89530798	1
chr10	89527430	89536184	3
chr10	89530709	89536184	6
chr10	89544227	89574369	8
chr10	90661413	90682193	3
chr10	91352954	91371805	4
chr10	91511103	91522592	12
chr10	91518463	91522592	4
chr10	93185038	93221941	8
chr10	93220184	93221941	4
chr10	93608140	93609351	5
chr10	93702179	93757508	8
chr10	93754292	93771172	9
chr10	93841077	93841258	5
chr10	93902786	93904869	2
chr10	94366376	94366994	5
chr10	94653106	94774024	5
chr10	95076471	95123832	5
chr10	95107374	95109726	7
chr10	95140976	95148911	5
chr10	96101430	96110045	6
chr10	96101430	96117088	8
chr10	97369954	97371199	5
chr10	97911173	97911323	7
chr10	98510023	98510300	1
chr10	98703870	98711953	6
chr10	98708765	98711953	6
chr10	99150180	99150601	8
chr10	99196948	99197507	3
chr10	99196948	99205604	6
chr10	99211428	99212680	6
chr10	99211847	99213603	4
chr10	99218980	99228163	6
chr10	99220452	99228163	4
chr10	99227262	99228163	4
chr10	99236440	99238146	6
chr10	99416042	99416731	5
chr10	99416042	99422725	4
chr10	99416042	99424741	5
chr10	99967858	99969656	8
chr10	100152189	100152840	3
chr10	101439018	101439632	5
chr10	101507014	101507147	5
chr10	101551991	101552116	5
chr10	101553308	101554225	4
chr10	101553308	101572901	10
chr10	101553649	101569975	12
chr10	101553649	101572901	11
chr10	101553649	101594292	6
chr10	101554170	101572901	9
chr10	101556854	101572901	3
chr10	101558964	101572901	7
chr10	101558964	101590608	7
chr10	101560143	101596047	3
chr10	101563776	101572901	3
chr10	101567141	101606884	5
chr10	101567840	101572901	5
chr10	101567840	101606884	1
chr10	101569891	101572901	1
chr10	101571293	101596047	6
chr10	101577065	101596047	8
chr10	101578846	101606884	4
chr10	101601724	101606884	7
chr10	101659676	101659823	5
chr10	101933965	101945394	8
chr10	102256892	102262241	4
chr10	102683732	102685776	4
chr10	102697159	102703885	9
chr10	102703783	102716294	7
chr10	102796480	102797188	5
chr10	102824258	102825351	5
chr10	103360960	103361093	4
chr10	103384502	103432804	6
chr10	103384502	103436193	2
chr10	103427643	103427737	2
chr10	103427643	103432804	5
chr10	103427643	103433430	3
chr10	103432672	103433430	9
chr10	103433245	103436193	5
chr10	103557737	103567658	6
chr10	103567487	103567658	2
chr10	103609533	103699695	2
chr10	103649169	103699695	6
chr10	103716354	103717489	6
chr10	103734969	103750368	5
chr10	103750308	103789502	10
chr10	103766297	103769780	5
chr10	103766297	103799882	7
chr10	103769131	103773781	3
chr10	103769131	103789502	9
chr10	103783234	103789502	6
chr10	103868786	103871293	2
chr10	103898376	103902855	8
chr10	103898636	103902855	10
chr10	103916776	103917971	3
chr10	104119941	104120152	5
chr10	104122232	104130617	7
chr10	104232611	104236802	6
chr10	104233327	104233769	7
chr10	104243917	104244133	1
chr10	104247907	104248032	3
chr10	104247907	104248895	3
chr10	104486744	104489151	5
chr10	104851321	104854212	3
chr10	105106995	105107207	2
chr10	105160154	105198565	7
chr10	105165742	105177689	9
chr10	105165742	105182894	6
chr10	105165742	105203825	6
chr10	105172873	105200338	1
chr10	105172878	105200343	1
chr10	105176248	105198565	10
chr10	105177549	105198565	4
chr10	105178197	105198565	9
chr10	105371338	105377071	4
chr10	105371338	105420872	6
chr10	105376954	105420872	6
chr10	105677220	105677414	5
chr10	111648261	111648353	2
chr10	111667449	111674857	2
chr10	112723883	112745523	5
chr10	114181351	114186117	5
chr10	116225457	116251637	5
chr10	116247717	116251637	5
chr10	118451862	118466796	5
chr10	119049697	119078485	2
chr10	120101239	120101439	9
chr10	120454653	120489922	7
chr10	120488807	120489922	4
chr10	120824911	120825082	8
chr10	120919240	120921926	3
chr10	120920427	120921926	6
chr10	120931894	120933384	1
chr10	120931894	120934104	7
chr10	120933249	120936665	5
chr10	120933249	120934104	1
chr10	121602766	121602938	7
chr10	121612562	121619396	7
chr10	122622247	122622433	7
chr10	123629521	123683844	4
chr10	123658356	123662135	8
chr10	123658356	123670666	5
chr10	123658356	123673408	6
chr10	123658356	123683844	8
chr10	123681864	123683844	4
chr10	124395507	124396828	4
chr10	125771849	125806240	7
chr10	125780772	125806240	10
chr10	125798031	125801963	6
chr10	125798031	125804435	6
chr10	125798031	125806240	13
chr10	126660534	126662967	5
chr10	126662214	126662967	5
chr10	126727566	126727724	4
chr10	127477147	127483547	8
chr10	128768966	128788867	4
chr10	128795012	128797699	6
chr10	128830401	128926028	6
chr10	128840889	128860040	8
chr10	128859932	128926028	7
chr10	128904495	128908618	5
chr10	128923738	128926028	8
chr10	131943475	131959261	8
chr10	133753535	133761295	4
chr10	133757472	133758963	5
chr10	134421419	134503959	6
chr10	134421419	134540409	7
chr10	134459372	134464009	10
chr10	135116296	135116484	6
chr11	209271	210000	3
chr11	403078	404135	5
chr11	407817	410027	6
chr11	801002	801120	4
chr11	836251	836843	2
chr11	847201	850367	5
chr11	850288	850367	3
chr11	1307232	1310006	4
chr11	1307232	1317024	3
chr11	1309854	1317024	5
chr11	2997254	3000467	1
chr11	3115467	3147785	6
chr11	3121388	3147785	10
chr11	3726430	3727857	5
chr11	3752621	3756554	7
chr11	3752621	3800487	9
chr11	3752621	3797251	8
chr11	3752621	3774638	7
chr11	3752621	3752808	5
chr11	3756421	3774638	7
chr11	3765739	3789974	8
chr11	3774546	3789974	4
chr11	3774546	3794969	8
chr11	3784132	3797251	8
chr11	3789811	3789974	7
chr11	3789811	3797251	8
chr11	3792978	3797251	9
chr11	3794862	3797251	5
chr11	4076756	4080626	5
chr11	4123223	4127453	4
chr11	4128665	4133292	8
chr11	4128665	4144614	8
chr11	4132831	4133292	4
chr11	5271442	5276369	1
chr11	6235641	6235803	6
chr11	6243672	6244127	4
chr11	6243672	6245937	5
chr11	6541195	6550351	3
chr11	6559613	6569270	5
chr11	6559613	6586034	4
chr11	6565351	6580513	5
chr11	6565351	6589806	2
chr11	6565351	6591626	4
chr11	6565351	6592653	4
chr11	8832794	8860897	7
chr11	9165644	9191496	9
chr11	9171628	9192324	6
chr11	9215041	9229179	6
chr11	9225207	9229179	10
chr11	9406169	9431633	8
chr11	9441958	9442245	4
chr11	9457818	9459521	5
chr11	9459627	9469674	6
chr11	9533995	9537909	4
chr11	9983504	10024236	9
chr11	9983504	10064528	6
chr11	10022461	10052717	4
chr11	10049999	10064528	9
chr11	10823596	10827594	4
chr11	10823841	10826562	9
chr11	10824577	10826562	3
chr11	12696956	12785981	6
chr11	13435077	13443385	5
chr11	14532418	14535245	7
chr11	14793483	14810788	5
chr11	14825490	14856641	7
chr11	17140767	17141521	8
chr11	17464267	17464859	4
chr11	18305342	18307006	4
chr11	18312989	18314523	10
chr11	18354607	18354775	6
chr11	18354607	18379589	3
chr11	18357301	18361204	7
chr11	18568427	18591924	8
chr11	18596894	18600355	6
chr11	20083853	20104725	5
chr11	20125199	20125270	4
chr11	27393162	27414065	8
chr11	27405883	27414065	4
chr11	33307959	33309057	6
chr11	33307959	33350179	12
chr11	33307959	33360389	10
chr11	33307959	33361080	8
chr11	33307959	33362673	6
chr11	33307959	33363232	1
chr11	33307959	33368960	3
chr11	33307959	33369559	6
chr11	33307959	33370833	4
chr11	33307959	33373389	8
chr11	33360303	33363232	5
chr11	33362514	33363232	4
chr11	33363109	33369559	8
chr11	33738916	33739017	4
chr11	34093273	34093534	6
chr11	34093273	34098189	8
chr11	34101175	34104424	1
chr11	34104372	34111003	5
chr11	34107611	34107960	2
chr11	34107611	34112225	6
chr11	34110942	34112225	7
chr11	34111726	34112225	3
chr11	34129758	34130380	2
chr11	34129758	34135385	5
chr11	34133599	34135385	6
chr11	34135263	34158573	3
chr11	34139727	34162119	8
chr11	34155866	34158573	7
chr11	34978931	34999729	8
chr11	34991686	35006275	4
chr11	36103203	36120011	3
chr11	36119877	36248980	10
chr11	36248635	36248980	5
chr11	36516526	36518816	2
chr11	43421438	43429127	4
chr11	43469552	43472815	6
chr11	44130744	44135851	9
chr11	45880282	45882583	7
chr11	45883611	45893784	6
chr11	45958045	45959863	2
chr11	46098305	46113774	5
chr11	46388841	46389629	1
chr11	46388841	46391559	4
chr11	46455024	46456587	6
chr11	46515158	46534363	6
chr11	46515158	46570050	7
chr11	46515158	46529920	9
chr11	46515158	46515754	3
chr11	46515674	46534363	4
chr11	46529741	46529920	6
chr11	46529741	46534363	5
chr11	46534277	46534363	4
chr11	46568663	46570050	8
chr11	46680942	46687069	6
chr11	46780473	46780992	2
chr11	46801744	46802035	5
chr11	46817144	46831424	8
chr11	47280731	47280810	1
chr11	47283098	47289906	7
chr11	47289812	47289906	5
chr11	47440667	47444524	5
chr11	47445980	47446262	6
chr11	47496888	47505084	6
chr11	47505005	47505084	4
chr11	47603640	47604020	1
chr11	47644253	47647293	4
chr11	47648632	47652639	4
chr11	47650505	47652639	4
chr11	47652588	47656286	4
chr11	47774468	47774654	5
chr11	47774468	47776216	9
chr11	47809734	47810163	2
chr11	47819720	47825088	7
chr11	47826101	47826170	1
chr11	47857203	47859175	7
chr11	48161038	48161328	3
chr11	57254568	57259335	5
chr11	57254568	57268802	6
chr11	57256389	57256865	4
chr11	57258697	57259335	3
chr11	57258697	57268516	8
chr11	57259064	57259335	3
chr11	57259064	57268328	5
chr11	57259189	57259335	5
chr11	57261466	57263637	4
chr11	57265226	57268516	6
chr11	57449894	57457909	9
chr11	57460083	57463515	4
chr11	57460083	57464345	9
chr11	58317259	58318705	7
chr11	58317259	58322413	8
chr11	59347647	59349027	4
chr11	59410353	59415386	4
chr11	59422996	59424073	9
chr11	59426339	59426942	2
chr11	60901508	60906307	2
chr11	61031959	61032684	3
chr11	61031959	61044152	3
chr11	61031959	61045948	8
chr11	61032428	61042056	3
chr11	61032428	61045948	4
chr11	61032594	61032684	5
chr11	61034934	61042056	5
chr11	61034934	61044152	7
chr11	61036394	61045948	2
chr11	61039147	61042056	3
chr11	61039147	61045948	6
chr11	61039147	61058825	8
chr11	61041971	61042056	6
chr11	61044065	61045948	4
chr11	61045866	61050377	6
chr11	61048096	61058825	6
chr11	61048096	61059048	4
chr11	61071337	61079556	7
chr11	61079256	61079556	5
chr11	61079256	61081958	5
chr11	61081519	61100480	3
chr11	61081780	61083865	6
chr11	61081780	61091859	6
chr11	61083964	61084039	1
chr11	61096835	61097546	5
chr11	61131724	61133688	7
chr11	61133517	61135470	3
chr11	61133517	61133688	7
chr11	61253996	61254712	3
chr11	61314649	61318935	8
chr11	61490331	61496480	5
chr11	61556602	61556707	5
chr11	61556602	61557393	3
chr11	61556602	61558074	6
chr11	61630444	61631258	3
chr11	61895623	61898062	8
chr11	62362453	62364297	5
chr11	62363751	62364004	3
chr11	62394761	62398308	10
chr11	62394761	62400743	4
chr11	62394761	62402472	9
chr11	62396241	62407203	6
chr11	62400037	62407203	3
chr11	62406455	62407203	3
chr11	62406455	62406582	3
chr11	62530339	62534187	4
chr11	62532812	62534187	6
chr11	62533715	62534187	3
chr11	62533966	62534187	3
chr11	62594627	62595103	4
chr11	62601899	62607339	8
chr11	62619460	62623217	8
chr11	62620283	62622410	2
chr11	62620547	62623217	2
chr11	62621991	62622410	4
chr11	62621991	62622938	3
chr11	62621991	62623217	4
chr11	62622360	62622688	3
chr11	62622360	62622938	5
chr11	62648491	62655690	4
chr11	62649365	62653080	7
chr11	62650380	62653080	1
chr11	62652649	62653080	1
chr11	63517463	63517670	7
chr11	63585688	63586124	6
chr11	63662631	63663105	5
chr11	63668429	63669802	6
chr11	64022706	64031267	1
chr11	64024090	64024236	7
chr11	64027501	64031267	6
chr11	64029879	64030033	3
chr11	64127635	64136073	7
chr11	64627396	64627808	5
chr11	64666108	64679721	4
chr11	64673035	64678747	8
chr11	64695274	64698061	7
chr11	64825347	64825468	4
chr11	64898745	64898844	3
chr11	65034948	65036200	5
chr11	65046201	65063461	5
chr11	65049141	65063461	5
chr11	65055187	65063461	8
chr11	65061624	65063461	3
chr11	65063335	65063461	8
chr11	65293392	65303805	6
chr11	65373232	65375919	5
chr11	65373417	65375541	5
chr11	65384721	65396174	9
chr11	65384721	65402591	9
chr11	65385411	65387403	7
chr11	65385411	65403274	7
chr11	65391942	65403274	8
chr11	65392396	65396174	8
chr11	65394876	65397206	3
chr11	65397822	65403274	9
chr11	65632691	65632794	4
chr11	65651863	65651960	4
chr11	65651863	65652127	3
chr11	65960957	66006748	6
chr11	65983590	66006748	2
chr11	65983991	66006748	4
chr11	65988102	66006748	2
chr11	65998019	66006748	8
chr11	66000431	66006748	6
chr11	66001603	66006748	5
chr11	66006275	66006748	7
chr11	66006613	66006748	3
chr11	66133407	66137003	9
chr11	66133902	66137003	5
chr11	66254011	66255478	2
chr11	66255385	66258854	1
chr11	66436086	66436762	8
chr11	66444139	66444562	7
chr11	66589114	66590145	5
chr11	66589114	66595835	6
chr11	66974981	66975159	5
chr11	66985202	66986874	2
chr11	67067001	67067594	6
chr11	67074309	67074907	4
chr11	67075317	67077439	5
chr11	67261159	67271692	8
chr11	67265604	67265793	5
chr11	67376023	67376193	3
chr11	67764073	67765269	6
chr11	68115315	68115711	6
chr11	68115315	68125315	5
chr11	68115315	68133170	6
chr11	68115315	68193655	6
chr11	68125118	68133170	4
chr11	68125118	68181480	3
chr11	68131219	68183999	9
chr11	68133039	68133170	1
chr11	68133039	68204467	10
chr11	68170951	68174281	3
chr11	68170951	68181480	3
chr11	68173992	68179088	5
chr11	68173992	68193655	5
chr11	68173992	68197168	7
chr11	68173992	68204467	8
chr11	68183796	68201306	11
chr11	68183796	68193655	5
chr11	68190957	68193655	7
chr11	68190957	68197168	5
chr11	68305127	68331900	4
chr11	68527037	68529155	8
chr11	68529003	68529155	3
chr11	68529003	68530229	1
chr11	68529003	68548213	6
chr11	68548108	68566823	3
chr11	68552283	68552478	7
chr11	68552283	68560870	2
chr11	68552283	68562379	7
chr11	68552283	68564401	4
chr11	68560783	68564401	3
chr11	68562272	68564401	5
chr11	68564324	68580044	4
chr11	68571468	68575106	4
chr11	68571468	68580044	8
chr11	68675613	68696825	7
chr11	70251371	70253697	3
chr11	70266506	70266616	2
chr11	70803468	70803635	7
chr11	70820987	70935842	6
chr11	70824339	70935842	4
chr11	70858166	70935842	2
chr11	71152273	71152486	3
chr11	71183495	71196694	10
chr11	71184324	71209574	4
chr11	71189441	71202022	8
chr11	71201891	71202949	3
chr11	71668273	71671937	3
chr11	71668273	71693961	4
chr11	71671796	71671937	3
chr11	71671796	71693961	6
chr11	71693807	71701763	11
chr11	71698050	71701763	9
chr11	71698050	71706597	10
chr11	71706496	71706597	4
chr11	71939771	71940602	4
chr11	71944119	71945659	7
chr11	71944127	71945667	1
chr11	71946890	71949219	7
chr11	72291930	72292523	5
chr11	72299828	72302400	8
chr11	72406025	72408694	7
chr11	72408368	72408694	4
chr11	72420915	72422544	5
chr11	72420915	72425366	5
chr11	72695133	72700142	5
chr11	73100157	73102268	10
chr11	73418465	73427407	2
chr11	73418465	73429763	4
chr11	73418465	73431944	6
chr11	73748523	73759383	5
chr11	73748523	73834180	9
chr11	73748523	73844602	7
chr11	73748523	73850873	11
chr11	73768451	73809300	7
chr11	73789160	73789762	9
chr11	73829273	73829427	5
chr11	73843889	73850873	2
chr11	73849765	73850873	5
chr11	74329582	74347320	9
chr11	74562133	74574066	4
chr11	74987883	74989788	4
chr11	75167802	75173934	7
chr11	75439015	75440034	9
chr11	76162902	76183884	4
chr11	76174865	76183884	6
chr11	76183608	76207513	6
chr11	77330651	77336863	2
chr11	77330651	77340944	3
chr11	77333545	77340944	3
chr11	77336008	77336863	3
chr11	77649697	77672184	3
chr11	77666988	77672184	1
chr11	77690042	77692622	4
chr11	77815026	77820627	4
chr11	77815026	77815499	7
chr11	77820488	77830295	7
chr11	77820488	77835260	10
chr11	78176922	78204241	3
chr11	78176922	78239982	7
chr11	78270585	78282489	7
chr11	82935897	82959129	7
chr11	82989769	82991303	6
chr11	85373433	85374645	4
chr11	85685751	85687725	7
chr11	85685751	85692271	5
chr11	85685751	85695016	8
chr11	85685751	85712201	7
chr11	85685751	85718626	6
chr11	85685751	85742653	6
chr11	85687666	85742653	5
chr11	85687666	85714494	8
chr11	85687666	85692271	6
chr11	85692172	85742653	8
chr11	85692788	85693046	2
chr11	85692788	85695016	2
chr11	85692788	85707972	5
chr11	85701293	85742653	4
chr11	85707869	85712201	7
chr11	85707869	85714494	8
chr11	85707869	85718626	6
chr11	85707869	85726006	6
chr11	85707869	85742653	5
chr11	85711686	85742653	7
chr11	85714409	85742653	5
chr11	85718585	85742653	6
chr11	85722073	85742653	5
chr11	85733410	85742653	6
chr11	85737334	85742653	6
chr11	86778736	86802437	3
chr11	87013338	87030419	6
chr11	87025513	87030419	4
chr11	93429486	93440063	4
chr11	94178976	94180604	5
chr11	94178976	94189504	4
chr11	95578117	95578323	5
chr11	95578117	95590799	2
chr11	102033187	102076805	7
chr11	102056749	102076805	5
chr11	102076624	102076817	4
chr11	102076624	102080295	1
chr11	102076624	102094483	3
chr11	103151077	103194718	4
chr11	108165654	108178711	5
chr11	108172375	108175579	9
chr11	110007388	110030215	6
chr11	110134685	110135599	7
chr11	111622883	111624301	4
chr11	111625223	111626174	5
chr11	111909968	111915954	3
chr11	113612416	113614762	12
chr11	113723223	113725057	5
chr11	117023157	117034608	3
chr11	117062970	117064679	4
chr11	117089182	117094024	8
chr11	118339490	118367082	3
chr11	118360507	118366608	9
chr11	118360507	118367082	3
chr11	118360507	118370628	4
chr11	118360844	118372572	9
chr11	118451961	118455359	5
chr11	118630631	118636063	3
chr11	118918446	118923141	1
chr11	118940944	118944661	3
chr11	118940944	118950010	3
chr11	119002245	119003929	4
chr11	119144578	119145663	5
chr11	119167628	119167744	2
chr11	119545869	119549475	4
chr11	119991281	119996597	5
chr11	120276827	120278532	2
chr11	120291462	120302620	3
chr11	120310838	120316173	5
chr11	120339997	120348235	5
chr11	120345269	120348235	4
chr11	120916383	120924441	8
chr11	120916383	120930794	4
chr11	121384861	121385030	9
chr11	121384861	121414435	6
chr11	121393295	121485764	4
chr11	121454167	121466481	5
chr11	121456931	121460099	4
chr11	121458729	121458860	4
chr11	123464790	123465546	6
chr11	123489401	123489932	7
chr11	123611125	123611244	2
chr11	123988204	123989796	6
chr11	124005627	124007975	2
chr11	125475524	125478184	5
chr11	125476196	125481414	6
chr11	125478004	125478184	5
chr11	125488268	125488456	7
chr11	125888225	125889660	1
chr11	126134086	126134434	3
chr11	126134271	126134434	5
chr11	126275991	126279306	4
chr11	126275991	126283543	6
chr11	128350086	128360471	6
chr11	129722370	129725787	5
chr11	129825407	129830977	8
chr11	129996595	130005610	4
chr11	130130751	130131824	6
chr11	130773150	130776616	4
chr11	134062584	134078845	8
chr11	134062584	134079371	6
chr11	134063911	134064633	8
chr11	134063911	134072800	4
chr11	134126442	134127151	4
chr12	78786	78939	3
chr12	404739	417171	7
chr12	922808	939326	6
chr12	939169	971436	7
chr12	939169	990955	5
chr12	987381	990955	5
chr12	987381	1005898	11
chr12	990858	996470	7
chr12	1034616	1042242	3
chr12	1136914	1137738	7
chr12	1136914	1225199	4
chr12	1213916	1289843	6
chr12	1213916	1225199	6
chr12	1887020	1893239	4
chr12	1889617	1893239	5
chr12	1919444	1920889	4
chr12	2061582	2062454	6
chr12	2929252	2930958	6
chr12	2931960	2932077	5
chr12	2973486	2975687	2
chr12	2975559	2975687	3
chr12	3018695	3031568	5
chr12	3120170	3131183	5
chr12	6494393	6497671	3
chr12	6623431	6623753	3
chr12	6635453	6635537	5
chr12	6645660	6646556	1
chr12	6645850	6646556	6
chr12	6646086	6646556	2
chr12	6787293	6788691	4
chr12	6859014	6859932	10
chr12	6970607	6971722	3
chr12	7252282	7252622	5
chr12	7343484	7360676	3
chr12	8192415	8192761	6
chr12	8866407	8866637	4
chr12	8902458	8906689	5
