Chr	Start	End	SRR444975_pairs_Chimeric.out.junction
chr1	229768016	229773994	1
chr1	229781606	229790135	2
chr1	230060275	230060382	1
chr1	230313964	230339036	1
chr1	230338883	230346569	1
chr1	230798887	230810870	1
chr1	231042696	231069607	1
chr1	231079552	231097049	1
chr1	231090079	231097049	1
chr1	231500073	231509845	1
chr1	232162181	232163232	1
chr1	233160892	233174276	1
chr1	233190014	233388534	1
chr1	233225807	233297109	1
chr1	233225807	233314921	1
chr1	233296029	233363117	1
chr1	233296029	233344435	1
chr1	233296029	233344356	1
chr1	233313548	233344435	1
chr1	233334685	233344435	4
chr1	233334685	233372726	4
chr1	233334685	233388534	3
chr1	233344264	233372726	2
chr1	233353645	233363117	6
chr1	233372591	233388534	1
chr1	233394302	233394422	1
chr1	234593413	234608557	2
chr1	235277083	235285687	1
chr1	235377084	235403766	3
chr1	235597519	235599923	2
chr1	235597519	235600789	1
chr1	235634164	235647831	1
chr1	235634164	235658138	1
chr1	235643370	235658138	1
chr1	235929379	235933597	1
chr1	235993526	235996967	2
chr1	236966728	236969533	2
chr1	236969444	236979843	2
chr1	236987419	236990196	1
chr1	236987419	237026854	1
chr1	237023133	237026854	3
chr1	240370099	240458183	1
chr1	240370099	240421332	2
chr1	240370099	240374535	7
chr1	240421245	240421332	1
chr1	240421245	240497529	1
chr1	240492376	240497529	1
chr1	240654143	240654340	1
chr1	240685873	240686036	1
chr1	241031887	241033419	1
chr1	241094017	241100006	2
chr1	241261966	241265476	1
chr1	241675366	241675433	2
chr1	243291551	243292710	1
chr1	243433394	243449699	1
chr1	243433394	243471479	3
chr1	243433394	243507633	1
chr1	243456424	243507633	3
chr1	243468015	243493994	3
chr1	243468015	243507633	1
chr1	243480057	243507633	1
chr1	243579004	243589860	7
chr1	244574589	244586218	1
chr1	244715624	244724447	1
chr1	244723970	244724447	1
chr1	245018860	245019265	3
chr1	245027123	245027309	1
chr1	245530136	245530669	1
chr1	245966420	245966527	1
chr1	246078832	246093239	2
chr1	246350045	246350244	2
chr1	246490503	246498776	1
chr1	246490503	246518396	1
chr1	246704240	246714604	2
chr1	246707823	246720023	1
chr1	246711847	246720023	1
chr1	246719875	246720836	1
chr1	246794656	246795226	1
chr1	247012917	247014744	2
chr1	247024201	247025455	2
chr1	247024201	247040604	2
chr1	247039339	247040604	1
chr1	247039339	247081620	1
chr1	247076534	247081623	1
chr1	247319708	247323115	31
chr1	247322308	247323115	4
chr1	249111039	249119019	2
chr10	225934	267296	10
chr10	225934	295028	2
chr10	408430	430579	1
chr10	412215	430086	4
chr10	518379	532470	2
chr10	530721	532470	2
chr10	866740	890995	1
chr10	882343	890995	2
chr10	882343	931700	1
chr10	888872	931700	1
chr10	909683	931700	5
chr10	930387	931700	3
chr10	1044943	1053068	1
chr10	1125951	1126416	6
chr10	1130343	1142186	1
chr10	1130343	1151207	3
chr10	1139392	1151181	1
chr10	1149539	1151207	2
chr10	1149539	1170964	1
chr10	1170158	1170964	1
chr10	3160974	3162236	4
chr10	3160974	3172175	1
chr10	4693193	4693243	1
chr10	5789856	5789948	1
chr10	5807025	5815904	3
chr10	5810258	5810317	1
chr10	5827105	5842668	3
chr10	6001717	6002530	1
chr10	6191101	6191245	1
chr10	6264961	6265103	1
chr10	6271072	6274980	1
chr10	7811179	7822270	1
chr10	7838084	7844817	1
chr10	7839010	7844817	12
chr10	11523769	11527910	1
chr10	11639630	11643979	5
chr10	11639637	11639716	1
chr10	11978544	11984762	1
chr10	12021056	12056183	1
chr10	12039671	12056183	3
chr10	12070744	12071523	1
chr10	12070744	12077440	1
chr10	12123471	12143180	2
chr10	12123471	12136270	4
chr10	12123471	12133683	4
chr10	12130985	12136270	1
chr10	12130985	12143180	2
chr10	12136072	12143180	1
chr10	12148245	12150014	1
chr10	12160748	12162266	1
chr10	13150962	13151288	3
chr10	13152274	13154635	1
chr10	13158283	13160999	1
chr10	13169745	13174197	1
chr10	13169745	13178897	5
chr10	13175502	13178897	1
chr10	13214376	13214765	2
chr10	13233299	13234568	1
chr10	13233299	13237269	1
chr10	13375817	13387028	2
chr10	14562976	14572514	1
chr10	14961737	14977563	1
chr10	15858834	15889942	3
chr10	15863655	15885271	1
chr10	15863655	15889942	2
chr10	15875629	15885271	1
chr10	15875629	15889942	6
chr10	15879203	15889942	1
chr10	16526336	16526815	1
chr10	16794538	16824083	5
chr10	16806400	16806500	2
chr10	16824033	16824687	1
chr10	16994275	17032514	1
chr10	17277240	17277314	1
chr10	17645559	17646046	6
chr10	17746430	17747740	3
chr10	18964409	18964558	1
chr10	21957846	21959633	2
chr10	21962279	22002879	1
chr10	21962279	22016857	1
chr10	22002701	22016857	2
chr10	22015202	22031057	1
chr10	22193451	22209892	2
chr10	22856780	22898646	1
chr10	22880558	22898646	1
chr10	22896856	22898646	1
chr10	24874604	24874724	1
chr10	24918925	24924032	1
chr10	26789748	26792203	1
chr10	26858656	26858752	1
chr10	26993606	26998697	1
chr10	26994215	26998697	1
chr10	27024169	27024508	1
chr10	27037549	27044670	1
chr10	27054147	27059274	1
chr10	27149676	27149762	1
chr10	27322154	27332496	1
chr10	27328894	27350171	1
chr10	27333086	27350171	1
chr10	27355416	27368090	1
chr10	27356086	27368090	1
chr10	27400915	27434502	1
chr10	27403450	27406656	1
chr10	27405148	27405226	1
chr10	27406505	27410377	1
chr10	27420788	27425314	1
chr10	27431316	27434519	3
chr10	27453993	27454468	4
chr10	27458873	27460012	2
chr10	27458873	27462188	3
chr10	27821436	27822923	2
chr10	28196592	28284109	1
chr10	28847940	28848013	1
chr10	28872328	28884970	2
chr10	28884905	28884970	1
chr10	28897115	28900851	1
chr10	29710973	29711026	1
chr10	29811339	29813644	1
chr10	30602135	30630569	1
chr10	30615353	30630569	2
chr10	31312708	31312828	2
chr10	31749966	31750166	2
chr10	31749966	31791437	5
chr10	31750126	31784767	1
chr10	31784708	31817068	1
chr10	31791276	31810864	1
chr10	31816108	31816164	1
chr10	32098158	32103289	1
chr10	32128565	32143134	1
chr10	32132389	32150586	2
chr10	32197100	32199491	28
chr10	32308786	32310215	3
chr10	32309950	32310215	1
chr10	32562091	32562966	1
chr10	32740520	32762951	3
chr10	33208813	33224486	2
chr10	33221456	33224486	1
chr10	33469261	33474640	1
chr10	33542956	33559784	1
chr10	34620045	34649187	3
chr10	34661426	34673182	2
chr10	34872720	34875087	1
chr10	35338611	35360267	2
chr10	35349802	35360267	2
chr10	35351888	35360267	1
chr10	35426710	35441308	1
chr10	35437296	35441308	1
chr10	35454984	35468204	1
chr10	35723041	35819171	1
chr10	35772332	35790463	1
chr10	35805451	35819171	1
chr10	35859588	35859966	1
chr10	43650345	43654379	1
chr10	43650345	43671480	2
chr10	43654163	43662546	1
chr10	43654163	43671480	3
chr10	43655942	43659492	1
chr10	45958599	45959775	1
chr10	46135264	46159290	1
chr10	46143742	46159290	1
chr10	46233431	46235694	1
chr10	46284847	46284939	2
chr10	47894572	47896829	2
chr10	49609655	49618211	2
chr10	49628171	49632628	1
chr10	51040849	51073427	1
chr10	51585174	51585277	1
chr10	51585244	51585283	1
chr10	51829307	51840691	2
chr10	51838435	51840691	2
chr10	51877666	51885001	1
chr10	52066375	52066460	1
chr10	52603818	52604014	1
chr10	52907842	52913090	2
chr10	52907867	52916908	1
chr10	53814244	53822391	2
chr10	54076055	54076674	1
chr10	59975906	59997575	1
chr10	60347975	60374134	1
chr10	60347975	60380661	4
chr10	60347975	60461903	1
chr10	60380615	60380661	1
chr10	61564178	61612460	1
chr10	61592283	61612460	1
chr10	62539899	62545545	2
chr10	63699942	63760080	1
chr10	64148155	64159552	2
chr10	64944368	64950868	1
chr10	64948928	64949206	1
chr10	64968421	64968480	1
chr10	64973233	64977091	1
chr10	64973233	64979743	1
chr10	64979268	64979743	1
chr10	65140078	65140242	1
chr10	65213156	65214849	1
chr10	65227297	65227364	1
chr10	65263273	65263569	1
chr10	65383171	65383266	2
chr10	67612264	67638574	3
chr10	69647175	69651312	2
chr10	69651160	69669199	2
chr10	69699345	69700862	1
chr10	69751956	69752439	2
chr10	69773783	69804320	1
chr10	69785303	69804315	1
chr10	69785303	69804320	25
chr10	69785303	69826974	4
chr10	69792535	69804320	1
chr10	69797850	69826974	1
chr10	69826842	69833443	1
chr10	69829154	69829344	1
chr10	69895235	69909868	1
chr10	69933823	69934413	1
chr10	69971142	69971221	1
chr10	70056643	70066663	1
chr10	70115110	70123870	1
chr10	70115110	70145885	1
chr10	70152895	70154208	1
chr10	70153832	70154208	1
chr10	70190193	70192267	1
chr10	70202674	70206170	1
chr10	70225424	70229920	1
chr10	70227880	70229920	8
chr10	70243177	70253327	3
chr10	70246901	70253327	3
chr10	70404455	70406762	6
chr10	70404455	70412351	1
chr10	70411603	70412351	5
chr10	70411603	70427013	1
chr10	70496633	70496805	1
chr10	70507131	70507323	1
chr10	70520764	70532856	3
chr10	70530963	70551098	1
chr10	70545893	70546449	1
chr10	70547684	70548085	1
chr10	70696692	70703013	2
chr10	70719562	70720005	1
chr10	70731647	70737444	1
chr10	70945743	70955021	2
chr10	71143083	71143200	1
chr10	71582125	71585459	1
chr10	71912019	71921687	1
chr10	72462068	72468534	1
chr10	72628102	72631743	1
chr10	73588634	73594262	2
chr10	73887840	73892939	1
chr10	73956569	73973089	1
chr10	74100547	74100928	9
chr10	74100547	74103269	1
chr10	74103124	74104885	1
chr10	74322653	74326552	1
chr10	74460651	74468114	1
chr10	74468041	74475660	3
chr10	74474869	74475660	1
chr10	74896552	74896596	1
chr10	74934445	74937733	1
chr10	75156277	75160615	1
chr10	75506388	75506762	1
chr10	75843124	75849006	1
chr10	75867093	75868786	1
chr10	76598441	76603236	3
chr10	76602358	76603236	1
chr10	76719728	76748870	1
chr10	76737074	76748870	1
chr10	76910272	76910864	2
chr10	76936392	76936461	1
chr10	78390571	78390686	1
chr10	78868239	78870101	1
chr10	78943179	79011014	1
chr10	79009323	79011014	1
chr10	79613112	79614128	2
chr10	79741912	79744056	1
chr10	79752955	79779023	1
chr10	79795347	79797020	2
chr10	79796976	79797062	3
chr10	80878672	80899534	1
chr10	80878672	80976031	1
chr10	80961341	80976031	1
chr10	81053411	81056195	1
chr10	81070681	81070941	1
chr10	81272835	81272882	1
chr10	81917397	81923899	1
chr10	82264484	82267130	2
chr10	82266984	82269227	1
chr10	86130770	86133571	3
chr10	86177527	86185649	5
chr10	86668255	86668364	1
chr10	88230749	88233730	1
chr10	88231965	88233730	1
chr10	88256958	88260500	1
chr10	88277328	88277848	1
chr10	88659551	88659883	1
chr10	88671997	88681452	1
chr10	88822413	88836413	1
chr10	88834308	88836413	1
chr10	89468953	89475600	1
chr10	89527430	89536184	2
chr10	89530709	89536184	1
chr10	90661413	90682193	2
chr10	91474712	91484915	2
chr10	91476193	91479463	1
chr10	91478467	91478519	2
chr10	91478467	91479463	1
chr10	91511103	91522592	12
chr10	93000241	93011197	1
chr10	93185038	93221941	2
chr10	93220184	93221941	1
chr10	93579027	93602148	3
chr10	93579696	93604785	1
chr10	93590680	93602148	1
chr10	93608140	93609351	1
chr10	93608140	93611093	2
chr10	93609269	93611093	1
chr10	93610973	93614883	1
chr10	93711160	93717050	1
chr10	93716982	93726514	2
chr10	93751876	93757508	1
chr10	93751876	93768032	1
chr10	93754292	93768032	1
chr10	93756126	93757508	2
chr10	93756126	93768032	1
chr10	93841077	93851701	1
chr10	93902786	93904869	1
chr10	94215333	94223760	1
chr10	94250250	94297307	1
chr10	94366022	94366994	1
chr10	94366022	94373376	1
chr10	94381142	94410274	1
chr10	94388565	94390121	1
chr10	94653106	94659401	1
chr10	94653106	94669388	3
chr10	94753942	94754026	1
chr10	95072777	95076570	1
chr10	95097572	95123832	1
chr10	95140976	95148911	4
chr10	95436410	95447206	1
chr10	95777096	95792009	1
chr10	96109870	96112160	1
chr10	96201653	96234540	2
chr10	96201653	96267104	1
chr10	96207392	96234540	1
chr10	96234425	96260084	1
chr10	96267024	96271411	1
chr10	96269848	96282210	1
chr10	96271340	96282210	1
chr10	97396850	97402963	1
chr10	97423360	97423509	1
chr10	98281606	98281701	1
chr10	98281916	98282005	1
chr10	98290297	98312816	1
chr10	98290297	98319493	1
chr10	98617994	98667504	1
chr10	98618049	98667504	1
chr10	98667022	98667504	2
chr10	98703870	98711953	1
chr10	99148009	99150601	2
chr10	99150180	99150601	1
chr10	99196174	99197507	1
chr10	99196948	99198460	1
chr10	99223615	99238146	1
chr10	99236440	99238146	1
chr10	99416042	99416731	1
chr10	99474462	99474588	1
chr10	99477405	99477550	1
chr10	99502851	99504672	1
chr10	99934206	99934523	1
chr10	99991269	99995921	1
chr10	101636823	101636911	1
chr10	101646057	101668903	1
chr10	101648582	101659823	2
chr10	101656644	101656708	1
chr10	101659676	101659823	1
chr10	101667752	101668903	2
chr10	101927105	101935827	1
chr10	102307960	102308028	1
chr10	102675756	102685776	3
chr10	102683732	102685776	16
chr10	102683732	102690835	2
chr10	102683735	102685776	1
chr10	102697159	102710510	1
chr10	102697159	102703885	3
chr10	102703783	102721813	1
chr10	102763867	102763923	1
chr10	103427643	103436193	5
chr10	103432672	103436193	6
chr10	103550752	103553692	2
chr10	103552596	103567658	2
chr10	103552596	103570071	7
chr10	103552596	103570085	1
chr10	103552596	103573363	2
chr10	103557737	103560157	1
chr10	103557737	103570071	1
chr10	103557737	103573363	1
chr10	103558599	103560157	1
chr10	103558599	103567658	3
chr10	103734969	103755112	2
chr10	103750308	103773781	1
chr10	103783234	103785005	1
chr10	103783234	103793096	1
chr10	103792783	103799882	1
chr10	103862117	103865001	1
chr10	103904007	103904847	1
chr10	103916776	103917971	5
chr10	104119941	104120152	1
chr10	104122232	104125356	1
chr10	104127257	104128031	1
chr10	104135116	104136897	1
chr10	104136366	104136459	1
chr10	104160283	104160356	1
chr10	104239091	104239229	1
chr10	104241829	104241891	1
chr10	104352339	104359301	1
chr10	104414446	104414926	1
chr10	104445573	104465246	1
chr10	104449650	104459178	1
chr10	104850693	104861083	1
chr10	104860802	104861043	1
chr10	105073943	105093709	1
chr10	105106995	105108756	1
chr10	105141478	105143124	1
chr10	105148856	105148896	1
chr10	105164967	105165072	2
chr10	105197772	105198565	5
chr10	105199503	105200607	2
chr10	105382227	105420872	20
chr10	105750433	105752891	1
chr10	105767935	105778666	6
chr10	106019334	106022835	1
chr10	111883775	111890244	1
chr10	112356156	112358048	5
chr10	112723883	112724819	1
chr10	112723883	112745523	13
chr10	112769060	112769106	1
chr10	114286846	114298089	1
chr10	115657869	115668282	1
chr10	116590611	116608496	2
chr10	116602692	116608496	1
chr10	120460818	120489922	1
chr10	120832402	120832565	1
chr10	120832402	120833449	1
chr10	120867460	120892121	1
chr10	120920427	120921926	3
chr10	121275021	121286936	1
chr10	121335203	121339522	2
chr10	121335203	121340050	2
chr10	121339983	121340358	1
chr10	121663596	121668642	1
chr10	121668553	121678023	1
chr10	121668553	121685739	1
chr10	121671556	121693299	1
chr10	121685548	121693299	2
chr10	122273423	122280607	4
chr10	122273423	122349008	1
chr10	122640338	122649521	2
chr10	123549684	123596332	1
chr10	123658356	123683844	1
chr10	123659381	123670666	1
chr10	123661906	123683844	2
chr10	123670421	123683844	1
chr10	124913935	124914001	1
chr10	124915194	124917322	1
chr10	124923800	124923892	2
chr10	125771849	125806240	1
chr10	125780772	125806240	2
chr10	125798031	125806240	2
chr10	126097111	126097534	2
chr10	126655163	126663031	1
chr10	126709196	126709252	1
chr10	126727566	126776888	3
chr10	126727566	126799662	3
chr10	126727566	126811437	2
chr10	126776760	126811437	1
chr10	126799559	126811437	4
chr10	127500783	127505094	1
chr10	127795786	127824229	2
chr10	128768966	128780237	1
chr10	128768966	128788867	3
chr10	128829914	128836080	1
chr10	128850945	128926028	2
chr10	128859932	128926028	1
chr10	128904495	128908618	1
chr10	128923738	128926028	3
chr10	129137270	129142010	1
chr10	129901479	129917583	1
chr10	129910439	129910529	1
chr10	129913192	129913317	2
chr10	133757629	133769311	1
chr10	135116296	135116484	1
chr11	755879	760253	2
chr11	1307232	1317024	1
chr11	2991141	2992764	1
chr11	3723693	3727857	2
chr11	3724002	3726586	2
chr11	3752621	3752808	1
chr11	3752621	3756554	1
chr11	3752621	3765879	1
chr11	3752621	3774638	2
chr11	3756421	3774638	2
chr11	3765739	3774638	1
chr11	3765739	3797251	1
chr11	3784132	3797251	1
chr11	3789811	3797251	3
chr11	3792978	3797251	3
chr11	3792978	3794969	1
chr11	3794862	3797251	3
chr11	4123223	4130933	1
chr11	4123223	4133292	2
chr11	4127276	4130933	1
chr11	4132831	4133292	1
chr11	6245689	6245820	1
chr11	6340253	6340424	1
chr11	6661393	6661479	1
chr11	6962802	6977013	4
chr11	7614363	7631653	1
chr11	8707484	8707666	1
chr11	8832794	8860897	1
chr11	9166542	9171756	1
chr11	9173905	9182367	2
chr11	9181805	9182412	1
chr11	9182260	9215228	1
chr11	9187383	9215228	1
chr11	9191403	9229179	1
chr11	9199679	9229179	1
chr11	9225207	9229179	10
chr11	9430033	9435958	1
chr11	9430033	9438695	1
chr11	9435802	9442245	2
chr11	9441958	9442245	1
chr11	9444553	9446809	2
chr11	9462002	9463744	1
chr11	9597435	9598810	2
chr11	9606805	9608403	1
chr11	9735013	9750998	2
chr11	9735013	9754257	2
chr11	9746205	9754257	1
chr11	9754183	9754257	1
chr11	9834079	9853967	1
chr11	9983504	10019926	1
chr11	9983504	10024236	1
chr11	10011044	10024236	2
chr11	10209896	10215534	1
chr11	10530484	10530516	33
chr11	10530484	10530560	2
chr11	10531163	10531233	1
chr11	10823841	10825750	1
chr11	10825860	10825892	1
chr11	11895347	11901927	1
chr11	11984921	11985060	1
chr11	11985987	11986154	1
chr11	11986095	11986229	1
chr11	11986116	11986172	1
chr11	12029917	12030003	2
chr11	12225854	12225949	2
chr11	12234802	12246367	1
chr11	12495292	12495530	1
chr11	12516608	12518145	1
chr11	12525861	12535612	1
chr11	12549413	12549615	1
chr11	12696956	12785981	4
chr11	12785726	12785981	8
chr11	12785726	12815925	1
chr11	12883797	12886447	1
chr11	12886233	12886295	1
chr11	12901255	12923660	1
chr11	13435077	13443385	2
chr11	13435077	13466728	1
chr11	13735750	13735810	1
chr11	14501115	14504697	1
chr11	14793483	14810788	1
chr11	17121407	17134213	1
chr11	17332488	17332763	1
chr11	18305342	18307006	1
chr11	18312989	18313566	1
chr11	18312989	18314523	5
chr11	18316567	18319264	1
chr11	18380072	18382254	2
chr11	18422473	18422557	2
chr11	18428817	18428888	1
chr11	18536225	18537711	2
chr11	18536225	18541150	1
chr11	18566170	18588029	2
chr11	18568427	18579877	1
chr11	18596894	18600355	2
chr11	19842958	19864469	1
chr11	19890471	19901673	1
chr11	19901415	19914140	1
chr11	19961207	19968055	1
chr11	20114693	20117280	1
chr11	20117218	20125270	1
chr11	20140693	20140795	1
chr11	20483526	20486092	1
chr11	20483643	20483713	1
chr11	27393162	27434407	1
chr11	27395098	27395593	1
chr11	28080473	28084063	2
chr11	28080473	28090970	1
chr11	28098554	28113060	1
chr11	28311753	28318478	1
chr11	32126700	32126898	2
chr11	32948703	32956981	4
chr11	32953289	32956981	1
chr11	32975667	32976929	1
chr11	33065296	33076271	1
chr11	33307959	33308498	2
chr11	33307959	33309057	239
chr11	33563348	33581457	2
chr11	33563348	33569425	1
chr11	33563348	33566924	1
chr11	33572586	33573787	13
chr11	33589622	33596419	1
chr11	33604884	33640208	1
chr11	33731672	33731819	2
chr11	34093273	34098189	7
chr11	34107611	34107960	1
chr11	34111726	34112225	5
chr11	34129758	34165075	1
chr11	34156797	34158209	1
chr11	34904223	34910416	1
chr11	34969059	34978981	1
chr11	34978931	34999729	3
chr11	34978931	35006275	1
chr11	35201821	35211612	1
chr11	35218293	35219793	2
chr11	35218293	35229753	1
chr11	35218293	35231601	1
chr11	35218293	35231728	1
chr11	35218348	35218487	1
chr11	35219619	35227790	1
chr11	35219668	35226187	1
chr11	35219668	35231601	3
chr11	35219668	35231728	2
chr11	35219692	35231601	1
chr11	35222193	35222742	2
chr11	35226059	35231601	1
chr11	35226059	35231728	2
chr11	35240887	35243279	4
chr11	35250676	35250721	1
chr11	35251187	35251300	1
chr11	35253014	35253160	1
chr11	36103203	36120011	1
chr11	36248635	36248980	4
chr11	38891627	38900910	1
chr11	38891627	38906764	2
chr11	38891627	38998284	1
chr11	43772461	43775671	1
chr11	44129233	44135851	1
chr11	44265966	44266017	2
chr11	45883611	45893784	1
